text,amount,category,payment_method,payment_provider,bank_account,text_source
index fund SIP auto-debit 23992 ho gaya,23992,entertainment,Card,,,hinglish
30472 for credit card EMI through debit card,30472,loans,upi,cred,,english
  hospital ka bill 16784.89 paytm kiya  ,16784.89,healthcare,upi,--,,hinglish
   Medical bill of 4287 at checkup via credit card  ,4287,healthcare,upi,cred,,ocr_upi
"952 repaid to Priya for the book, used Slice",952,friends,upi,slice,slice,english
sister ko 1689 bheje Indusind Bank ke through,1689,p2p,unknown,,indusind,hinglish
  Paytm se Reliance Digital ko 12628 ka payment  ,12628,shopping,Upi,paytm,,ocr_upi
6885 udemy course liya cash se,6885,education,CASH,,,voice
bhai movie ticket ke liye 1878 cash se book kiya INOX pe,1878,entertainment,cash,,,hinglish
  Shopped at Zara for 6112 ,6112,shopping,unknown,,,english
cash se Netflix ko 2486.98 pay kiya,2486.98,entertainment,cash,,,english
credit card EMI ka installment 2562 clear kardia Visa pe,2562,emi,upi,null,,hinglish
bhai HP petrol ki ride 14346 cash diye,14346,travel,cash,,,voice
Cleared EMI for 20017.94,20017.94,loans,unknown,,,english
coaching material 48184 through PayTM,48184,Education,upi,paytm,,english
Food delivery Starbucks 2477.21 cash,2477.21,foods,cash,,,ocr_upi
INOX ke live concert ke liye 1015 pay kiye Fi se,1015,entertainment,upi,fi,Fi Money,hinglish
gas bill payment 4459 cash,4459,utilities,cash,,,english
woh 1118.63 jo sister ne manga tha paid by cred,1118.63,friends,upi,cred,,voice
Udemy subscription renewed 53799 via bhim,53799,education,upi,bhim,,english
bhai broadband de diya 4871 wala CRED se,4871,utilities,upi,cred,,voice
Apple Music pe 2987 lagaye for prime membership using cash,2987,entertainment,cash,,,hinglish
PVR movie tickets 724 phonepe,724,entrtainment,upi,phonepe,,english
doctor ko checkup ke 13269.59 cash diye,13269.59,pharmacy,cash,,,hinglish
petrol pump recharge 3262 from Kotak Mahindra account via cash,3262,travel,cash,,kotak,voice
"Online order on Myntra for 24598.63, paid by cash",24598.63,shoping,cash,,,english
Paid 36163 to school fees from,36163,education,unknown,,,english
index fund ka payment 7245 de diya cash se,7245,investment,cash,,,hinglish
Bus ticket on Indian Oil for 13439.10.,13439.10,cab,unknown,,,english
Auto-pay for mutual fund SIP 13978 via paytm,13978,investment,Upi,paytm,,ocr_receipt
crypto ka payment 6161.35 de diya cash se,6161.35,investment,cash,,,hinglish
Paid 646.25 for Biryani Blues using Slice from Federal Bank,646.25,food,upi,nan,Federal Bank,ocr_receipt
BookMyShow membership renewal 2694 via cash,2694,entertainment,cash,,,english
Angel One ke liye 35407 ka SIP cash se diya,35407,investment,CASH,,,hinglish
Just paid 28660.34 at Zara,28660.34,shopping,unknown,,,english
"Lenskart order paid, 13677 deducted via cash",13677,shopping,cash,,,hinglish
main 3869.75 doctor ko slice se de diya,3869.75,healthcare,upi,slice,slice,voice
friend sent 597 on PayTM,597,friends,upi,None,,ocr_receipt
Mastercard se Apple Music ki annual plan leli worth 251.90,999999.99,entertainment,card,,,hinglish
   Yatra ke liye 5873 ka bill paytm se clear  ,NA,travel,upi,paytm,,voice
"5468.39 ka petrol SpiceJet pe bharaya, cash se payment",5468.39,travel,cash,,,hinglish
Money sent to Rahul for 5629 via Fi Money.,5629,peer,upi,fi,Fi,ocr_upi
bike loan EMI ki installment 28979.32 de di GPay se,28979.32,emi,UPI,gpay,,english
crypto pe 23492 lagaya yaar,23492,investment,unknown,,,hinglish
car loan EMI 14667.83 deducted via Mastercard,14667.83,healthcare,card,,,ocr_receipt
   i bought gold worth 2497 using PayTM   ,2497,investment,upi,gpay,,voice
Paid 25352 to Union Bank for personal loan EMI by debit card,25352,emi,card,,union bank,ocr_receipt
Paid Allen coaching fees 35146 via debit card,35146,Education,card,,,english
doctor ko 140 diya BHIM se,140,Health,upi,bhim,,hinglish
Sent 3468.98 for wifi bill by cash from Bandhan Bank,3468.98,recharge,upi,fi,Bandhan Bank,english
nan,13348,travel,upi,cred,fi,ocr_receipt
   MakeMyTrip fare 12111.75 debited by Visa  ,12111.75,travel,card,,,ocr_upi
main petrol pump ko 10760.06 de diya cash me,10760.06,commute,cash,,,voice
installment ka installment 32812 Visa pe de diya,32812,emi,card,,,hinglish
Recurring payment to stocks for 3196.61 via cash,3196.61,investment,upi,gpay,,ocr_upi
1969 debited for Steam by Fi,1969,OTT,upi,fi,Fi Money,ocr_upi
4604.26 eye clinic pe kharch hua Jupiter se,4604.26,healthcare,upi,jupiter,Jupiter,hinglish
cash se education loan EMI ke 36248 pay kiye,36248,emi,cash,,,hinglish
"Sneha ne 6595 maanga tha, wapas kiya cash pe",6595,null,cash,,,hinglish
diagnostic center ko 9372.41 diya Jupiter se,9372.41,healthcare,upi,NA,jupiter,hinglish
Bewakoof se shopping 7832 ka paytm se diya,7832,retail,upi,paytm,,voice
1768.26 paid to food court from Slice account,1768.26,food,upi,slice,Slice,ocr_upi
"  2382.79 Airtel recharge ke liye de diye yaar, Fi se  ",2382.79,utilites,upi,fi,Fi Money,hinglish
3892 to electricity bill via debit card,3892,utilities,card,,,english
bhai movie ticket ke liye 788.87 card se book kiya Spotify pe,788.87,entrtainment,card,,,hinglish
15332 Nykaa ko diya cash se,15332,shopping,cash,,,voice
42916 tuition ka payment kar diya cash pe,42916,study,cash,,,hinglish
PPF ke liye 29031 ka SIP BHIM se diya,29031,investment,upi,bhim,,hinglish
13164 education loan EMI ke liye Canara se pay kiya,13164,loans,unknown,,canara,hinglish
broadband payment 1155 cash,1155,utilities,cash,,,english
Bus ticket on Yatra for 9902.,9902,travel,unknown,,,english
maine Lenskart pe 2240 spend kiye Fi Money ke through,nan,shopping,upi,fi,Fi Money,voice
friend bhai ko 456 bej diya cash pe,456,friends,cash,,,hinglish
  UPI payment to FirstCry for 4294.77 from bhim ,4294.77,shoping,upi,bhim,fi,ocr_receipt
coaching ko 47453 transfer kiya CRED ke through.,47453,Education,upi,cred,,ocr_upi
"IndiGo me 13092 pay kiya, mode Niyo.",13092,Transport,upi,niyo,niyo,english
   Hospital admission charges 21000.06 by CRED.   ,21000.06,healthcare,upi,cred,,english
2900.36 deducted for Spotify subscription,2900.36,leisure,unknown,,,english
Quick Nykaa purchase for 19644,19644,shopping,unknown,,,english
MedPlus ke liye 1313.23 pay kiya cash se,1313.23,Health,cash,,,hinglish
aaj Zomato Gold me 1146.86 kharch kare Slice se,--,movies,upi,,Slice,voice
Paid 34464 for gold from Indusind Bank via Niyo,34464,investment,upi,null,indusind,ocr_receipt
hospital admission pe advance 707.82 diya card se,707.82,pharmacy,card,,,voice
2483 Apple Music ki membership renew kardi BHIM pe se,2483,OTT,upi,bhim,,hinglish
43789 ki recurring deposit ki purchase PayTM se,43789,invstment,upi,paytm,,hinglish
Direct cash se food court ko 1753 transfer kiya khane ka,1753,food,cash,,,hinglish
Coursera coaching ka advance 21847.83 dedo,21847.83,education,unknown,,,hinglish
Payment of 17740 to Apollo Pharmacy successful via credit card,17740,healthcare,upi,cred,,ocr_upi
Netmeds ka payment 15090.09 cred se diya,15090.09,hospital,upi,cred,,hinglish
,7681,education,upi,jupiter,jupiter,voice
"Rahul owes me 8676 for lunch, paid via jupiter",8676,friends,upi,jupiter,Jupiter,english
Visa se education loan EMI ka 7902 bheja,7902,emi,card,,,english
Zomato par 1293 ka bill BOB card se,1293,food,card,,Bank of Baroda,ocr_receipt
Yatra travel expense 5402 deducted from Yes Bank,5402,travel,unknown,,yes bank,hinglish
Slice ke through Nykaa ko 4849 diya,4849,Shopping,upi,slice,slice,hinglish
Chipped in 8882 for friend's gift via Slice,8882,friends,upi,slice,slice,english
"Bhai, EMI ka 28233.81 de diya cash se",28233.81,EMI,cash,,,hinglish
aaj Uber par 5608 kharcha hua card se,5608,travel,card,,,voice
24434.69 transferred for fees course fee,24434.69,education,unknown,,,english
NPS ke liye 41299 ka payment cred se kiya.,41299,invstment,upi,--,,english
"Biryani Blues pe food delivery, 295.09 ka payment done via Mastercard",295.09,food,card,,,hinglish
   RedBus ke liye 11436 ka payment Fi Money se kiya.   ,11436,cab,upi,fi,fi,english
20491.55 for medicines at dentist cash payment.,20491.55,healthcare,cash,,,english
Netflix ke liye 2751 ka payment PayTM se kiya,2751,entertainment,upi,paytm,,english
  7498 SpiceJet driver ko cash diya   ,7498,travel,cash,,,hinglish
18942 for bike loan EMI via card,18942,emi,card,,,ocr_receipt
Tuition ke 11723.71 de diye yaar,11723.71,education,unknown,,,hinglish
Fees ka 23402.92 pay kardiya,23402.92,education,unknown,,,hinglish
"stationery se material mangaya, 20525.70 diye PayTM se","20,525.70",education,upi,None,,hinglish
main 19034 doctor ko Slice se de diya,19034,healthcare,upi,slice,slice,voice
"Bewakoof se 27938.42 ka maal aaya, Mastercard se pay kiya",27938.42,shopping,Card,,,hinglish
Auto debit for credit card EMI of 28520 from Slice,28520,installment,upi,cred,slice,english
Payment of 14030 to credit card EMI successful on slice,14030,loans,upi,cred,slice,ocr_upi
"Went to JioCinema, spent 2231, paid by cash",nan,entertainment,cash,,,english
  Visa to PharmEasy for 9673.63.   ,9673.63,healthcare,card,,,english
"   mess pe khana 1686, UPI credit card  ",1686,food,upi,cred,,english
tuition coaching ka advance 22688 dedo,"22,688.00",education,unknown,,,hinglish
11720 invested in Groww today.,11720,savings,unknown,,,english
Angel One auto debit of 44907.57 successful on niyo,44907.57,investment,upi,niyo,niyo,ocr_upi
PPF ki installment 13383 Union Bank card se pay ki,13383,invest,card,,union bank,hinglish
books material 32268.60 through slice,32268.60,school,upi,slice,slice,english
friend ko 1400.18 udhaar diya cash se,1400.18,food,cash,,,hinglish
13183 paid for lab tests at physio using Slice niyo.,13183,pharmacy,upi,slice,slice,english
mera bike loan EMI ka payment 35308 ho gaya credit card pe,35308,installment,Upi,None,,voice
fees course fee 25260.09 paid with cash.,25260.09,Education,cash,,,ocr_upi
10486 sip in crypto through Jupiter.,10486,invest,upi,jupiter,Jupiter,english
"coaching se material mangaya, 57576.40 diye cash se",57576.40,Education,cash,,,hinglish
Blinkit ko 2136 diya cash se,2136,food,cash,,,hinglish
fees 20784 tuition ko diya cash,20784,education,Cash,,,voice
18933 spent on Meesho via Fi Money,18933,purchase,upi,fi,Fi,ocr_upi
669 spent on Hotstar subscription cash,669,OTT,cash,,,ocr_receipt
"Rahul paid the bill, so sent my half of 8524.40 via cash",8524.40,friends,cash,,,english
3426 for rent using Niyo card,None,utilities,Upi,niyo,niyo,english
home loan EMI of 9789 paid via gpay,9789,emi,upi,gpay,,ocr_upi
installment ka 38800.76 Visa se diya,38800.76,emi,card,,,hinglish
Booked petrol pump ticket for 8598.70 via Jupiter,8598.70,travel,Upi,jupiter,jupiter,ocr_upi
Tata CLiQ 23590 UPI bhim,23590,Shopping,upi,bhim,,ocr_receipt
null,5915.35,shoping,cash,,,hinglish
crypto mein 43234 add kiye using GPay,43234,investment,upi,gpay,,voice
Booked Coursera course for 16015.77 with Fi,16015.77,tution,upi,fi,fi,english
Zara 21917.59 done through paytm,21917.59,shopping,upi,NA,,english
PVR subscription 467.93 dedo using cash,467.93,entertainment,cash,,,voice
Paid 6129 to Croma via cash,None,shoping,cash,,,ocr_upi
Transferred 15926 to my mutual fund SIP from Punjab National Bank.,15926,investment,unknown,,pnb,english
Paid 23333 for my crypto investment.,23333,investment,unknown,,,english
education loan EMI ka installment 10595 card pe de diya,10595,EMI,card,,,hinglish
"For brother's treat, paid 582.37 by slice from IndusInd",582.37,friends,upi,slice,indusind,english
Ajio ka payment 29212 niyo wallet se,--,shopping,upi,niyo,Niyo,voice
"Split the hotel cost with Arjun, my part 7374 CRED",7374,p2p,upi,cred,,english
Paid 43805 for coaching with bhim,43805,education,upi,--,,ocr_receipt
"21341 gaye Amazon pe, Mastercard se settle kiya",21341,shopping,card,,,hinglish
main Indian Oil ko 8766 de diya cash me,8766,travel,cash,,,voice
Paid 15735 to hospital by cash,15735,medical,cash,,,ocr_receipt
"Arjun se liya 4427.91 for cab share, niyo se",4427.91,friends,upi,niyo,niyo,hinglish
bhai movie ticket ke liye 2000 cash se book kiya Zomato Gold pe,2000,entertainment,cash,,,hinglish
17944 for education loan EMI paid from HDFC,17944,emi,unknown,,HDFC,hinglish
course course fee 44525 transferred via debit card,44525,education,card,,,voice
Fees ka 46639 pay kardiya,46639,study,unknown,,,hinglish
diagnostic center 7822.72 UPI Fi Money.,7822.72,healthcare,upi,fi,fi,english
petrol pump ke liye 4749.54 Fi Money se diya,4749.54,travel,upi,fi,Fi Money,hinglish
"Rapido me 10067 pay kiya, mode cash.",10067,travel,cash,,,english
course course ke liye 29051 bhim kiya,29051,education,upi,None,,voice
Booked Indian Oil ticket 1686 via Jupiter,1686,travell,upi,jupiter,Jupiter,ocr_receipt
For checkup at diagnostic center 18200 rupees cash se.,18200,healthcare,cash,,,english
  Recharge for gas bill 3295.96 via Visa  ,3295.96,utilites,card,,,ocr_receipt
PVR recharge 494 Kotak Fi Money,494,entertainment,upi,fi,kotak,ocr_upi
--,18235.97,purchase,card,,,ocr_upi
Lunch at Subway for 1515 paid by PhonePe,1515,restuarant,upi,phonepe,,english
"Ufff, Ajio ne kat liya 320, Mastercard se payment",320,shopping,card,,,hinglish
Paid 9780.41 for this month's EMI via debit card,9780.41,emi,card,,,english
Deducted 95 on phonepe for Jio recharge,95,utilities,upi,phonepe,,ocr_upi
EMI for installment - 5349 using debit card,5349,emi,card,,,english
   BookMyShow pe movie dekhne ka 285 spend kiya   ,285,entertainment,unknown,,,hinglish
PPF mein 20517 add kiya Phone Pe se,20517,investment,upi,phonepe,,hinglish
SpiceJet recharge 5668 through BHIM,5668,travel,upi,bhim,,ocr_receipt
PharmEasy ka bill 21821 cash kiya,21821,null,cash,,,hinglish
NPS ke liye 43215.06 invest kiya bhai,43215.06,investment,unknown,,,hinglish
cash - 2576.03 paid to INOX,2576.03,entertainment,cash,,,ocr_upi
Spent 16305 on a quick Ajio order with Paytm,16305,shopping,upi,paytm,,english
flatmate sent 5039 on BHIM,5039,friends,upi,bhim,,ocr_receipt
Udemy ka payment 30232 cash se kar diya,30232,eduation,cash,,,voice
Deducted 1251 for Cleartrip booking.,1251,travel,unknown,,,english
Payment to Meesho for 13906 via Niyo from Bandhan,13906,purchase,upi,niyo,bandhan,english
Groww mein 33992 ka order GPay se,33992,invest,upi,gpay,,voice
   22140.33 spent on Nykaa via paytm   ,22140.33,shoping,upi,paytm,,ocr_upi
Fi use karke EMI ka 15752 dedo,15752,installment,upi,fi,fi,hinglish
Cash payment of 21938 at hospital,21938,healthcare,cash,,,ocr_upi
39078 for mutual fund SIP linked to IDFC,39078,travel,unknown,,idfc,ocr_receipt
"stationery se material mangaya, 40062 diye credit card se",40062,education,upi,cred,,hinglish
"9910 for Croma order, payment Visa se hui",9910,shopping,Card,,,hinglish
Myntra shopping ke liye 13317.52 ka payment debit card se,13317.52,shopping,card,,,hinglish
MakeMyTrip ke ticket ke liye 11112.64 pay kiya cash pe,11112.64,travel,cash,,,hinglish
Sneha recharge of 4637 via phonepe.,4637,peer,upi,phonepe,,ocr_upi
DTH recharge pe 1200 spend kiya using Fi Money,1200,utilities,upi,fi,fi,hinglish
bhai personal loan EMI ka installment 39625 pay kiya Indusind Bank se,39625,emi,unknown,,indusind,voice
UPI payment to school fees for 20118.49 using cash.,20118.49,eduation,cash,,,ocr_upi
phonepe se Sneha ko transfer 890 for movie tickets,890,freind,upi,phonepe,,voice
cash to eye clinic for 6924.,6924,healthcare,cash,,,english
i just put 28622 in recurring deposit from Federal Bank,28622,mutual fund,unknown,,federal bank,voice
Sneha borrowed 8887 gave cash back,8887,friends,Cash,,,voice
upGrad ki fees 26678 di niyo se,26678,education,upi,niyo,niyo,hinglish
Nykaa bill payment 29256 via slice,29256,shopping,upi,,Slice,ocr_receipt
credit card se education loan EMI ka 31089 ka payment,31089,emi,upi,None,,ocr_receipt
"273 debit hua Steam ke liye, payment method CRED",273,entertainment,upi,cred,,hinglish
40402 ki stocks ki purchase jupiter se,40402,invstment,upi,jupiter,Jupiter,hinglish
  Apple Music monthly fee 2325 through card   ,2325,entertainment,card,,,ocr_receipt
stocks ke liye 801 invest kiya bhai,801,invest,unknown,,,hinglish
main car loan EMI ka 17008 de diya Visa se,17008,EMI,card,,,voice
aaj education loan EMI ka 23258 bheja paytm kar ke,23258,emi,upi,nan,,voice
Apollo Pharmacy ke liye 21298 spent from card,21298,healthcare,card,,,voice
bhai broadband de diya 3144 wala cash se,3144,utilities,cash,,,voice
   Just paid 18860.61 for my credit card EMI  ,18860.61,emi,upi,cred,,english
SpiceJet ka bill 13165 Mastercard se,13165,travel,card,,,ocr_receipt
  school fees ke liye 43512 pay kiye Yes Bank card se   ,NA,tution,card,,YES BANK,hinglish
Myntra online order 18915 paid by PhonePe,18915,shopping,upi,phonepe,,ocr_receipt
Angel One 32996 payment done with paytm,32996,investment,upi,paytm,,ocr_upi
just paid 17235 towards installment using debit card,17235,emi,card,,,voice
Education fee 31239.53 paid to books using credit card from Canara.,31239.53,education,upi,cred,Canara Bank,ocr_upi
Paytm se FirstCry ko 21824 ka payment,21824,retail,upi,paytm,fi,ocr_upi
coaching ke liye 47873 pay kiye Kotak card se,null,education,card,,kotak,hinglish
Ola recharge 7900 through cred,7900,fuel,upi,cred,,ocr_receipt
roommate paid back 5323.25 via Fi,5323.25,friends,upi,fi,fi,ocr_receipt
"Ufff, Flipkart ne kat liya 16930, Fi Money se payment",16930,shopping,upi,fi,fi,hinglish
recurring deposit SIP auto-debit 29136 ho gaya,29136,Investment,card,,,hinglish
electronics store shopping: 24114 paid with Fi Money,24114,retail,upi,fi,fi,ocr_upi
rent recharge ho gaya 535 ka from Jupiter,535,bills,upi,--,jupiter,hinglish
810.56 concert subscription ke liye de diye,810.56,entertainment,unknown,,,hinglish
Spotify ke live concert ke liye 950.80 pay kiye cred se,950.80,OTT,upi,cred,,hinglish
Airtel recharge ka bill 194 diya,194,utilites,unknown,,,voice
JioMart order 1984 via Fi,,meal,upi,NA,Fi Money,ocr_receipt
stocks ki installment 44800 paid with PayTM,44800,investment,UPI,paytm,,voice
"3670 repaid to Karan for the book, used cash",3670,friends,cash,,,english
"Kharcha hua Zara pe 655, slice use kiya",655,purchase,upi,slice,slice,hinglish
Flipkart order 19148.18 paid by Mastercard,19148.18,shopping,card,,,ocr_receipt
