text,amount,category,payment_method,payment_provider,bank_account,text_source
DTH recharge 1446.29 payment successful on cash,1446.29,utilities,cash,,,ocr_receipt
Air India me 11618.18 ka payment ho gaya cred se,11618.18,travel,upi,cred,,voice
Travel expense 10408 for Cleartrip using Mastercard.,10408,travel,card,,,english
education loan EMI ke liye 23233 ka payment kardia cash pe,23233,emi,cash,,,hinglish
MedPlus par 11083.40 ka bill cash se,11083.40,healthcare,cash,,,ocr_upi
2940.88 debited for PVR by Fi Money,2940.88,entertainment,upi,fi,fi,ocr_upi
main 3062 doctor ko cash se de diya,3062,healthcare,cash,,,voice
Scanned & paid 14810.93 at Lenskart via Google Pay,14810.93,shopping,upi,gpay,,ocr_receipt
"Dinner bill split with Karan, my share 6059 on cash",6059,friends,cash,,,english
flatmate ko de diya 8162 rent ka hissa phonepe se,8162,friends,upi,phonepe,,voice
Paid 2696 for Yatra ride with cash.,2696,travel,cash,,,english
paid credit card EMI of 27040 by Mastercard,27040,emi,upi,cred,,voice
rent ( 1632.67 ) paid through credit card,1632.67,utilities,upi,cred,,ocr_upi
FD ke liye 3925 invest kiya bhai,3925,investment,unknown,,,hinglish
22472 for bike loan EMI paid via debit card,22472,emi,card,,,voice
"Online order on electronics store for 15512, paid by CRED",15512,shopping,upi,cred,,english
NPS monthly contribution of 7568.35 by gpay.,7568.35,investment,upi,gpay,,english
"Kharcha hua Zara pe 610, bhim use kiya",610,shopping,upi,bhim,,hinglish
Deducted 2263 for auto booking.,2263,travel,unknown,,,english
14124.55 recurring deposit mein daale via Google Pay,14124.55,investment,upi,gpay,,hinglish
"Books ke liye 7371.31 ka kharcha, credit card se",7371.31,education,upi,cred,,hinglish
paid 28834 for PPF via credit card,28834,investment,upi,cred,,voice
Spent 25552 on Allen coaching from Axis Bank account via cash.,25552,education,cash,,axis,ocr_upi
aaj JioMart pe order kiya 388 niyo se,388,food,upi,niyo,niyo,voice
Bus ticket on SpiceJet for 11024.02.,11024.02,travel,unknown,,,english
fees course fee 53826 transferred via jupiter,53826,education,upi,jupiter,jupiter,voice
Movie at Steam 767.99 with debit card,767.99,entertainment,card,,,english
Zepto bill paid 2029 via credit card,2029,food,upi,cred,,english
stocks pe 16280.69 ka contribution Mastercard se,16280.69,investment,card,,,ocr_receipt
Steam movie 146 mein book kardi Yes Bank account se,146,entertainment,unknown,,yes bank,hinglish
1862.42 paid via Paytm for Jio recharge services,1862.42,utilities,upi,paytm,,ocr_upi
checkup pe 2221 ka payment card se,2221,healthcare,card,,,hinglish
Monthly car loan EMI 10576 paid by Mastercard,10576,emi,card,,,english
personal loan EMI for 37590.82 done by Slice,37590.82,emi,upi,slice,slice,voice
bhai se 5938 liya for checkup phir cash diya,5938,healthcare,cash,,,voice
"sister paid the bill, so sent my half of 5853.07 via phonepe",5853.07,friends,upi,phonepe,,english
Cash payment of 7444 at hospital,7444,healthcare,cash,,,ocr_upi
cred through for Amazon 20389.87,20389.87,shopping,upi,cred,,ocr_upi
personal loan EMI auto-debit of 16712 from on Visa,16712,emi,card,,,ocr_upi
Apple Music pe 1443 lagaye for prime membership using cash,1443,entertainment,cash,,,hinglish
debit card use karke car loan EMI ka 2422 dedo,2422,emi,card,,,hinglish
brother sent 3498 on cash,3498,friends,cash,,,ocr_receipt
Spotify premium 2846.89 auto-debit cash,2846.89,entertainment,card,,,ocr_receipt
Ananya ko 8367 udhaar diya BHIM se,8367,friends,upi,bhim,,hinglish
Doctor's fee 20934.33 paid by cash,20934.33,healthcare,cash,,,ocr_receipt
Lab test 304.42 via paytm,304.42,healthcare,upi,paytm,,ocr_receipt
"Jio recharge ke liye cash diya 2653 ki, baad me Phone Pe se adjust karunga",2653,utilities,upi,phonepe,,hinglish
36289 sip in Angel One through Punjab National Bank.,36289,investment,unknown,,pnb,english
Rahul ko 9612 bheje Fi Money ke through,9612,friends,upi,fi,fi,hinglish
"For Karan's treat, paid 7940.57 by Paytm from HDFC",7940.57,friends,upi,paytm,hdfc,english
4396 diagnostic center pe kharch hua Niyo se,4396,healthcare,upi,niyo,niyo,hinglish
532.60 SonyLIV ki membership renew kardi CRED pe se,532.60,entertainment,upi,cred,,hinglish
JioCinema mein 2065 ka payment Google Pay se,2065,entertainment,upi,gpay,,ocr_receipt
Medical supplies from checkup 2927.63 via Niyo.,2927.63,healthcare,upi,niyo,niyo,english
niyo se SonyLIV ko 1154 ka payment,1154,entertainment,upi,niyo,niyo,ocr_upi
Meesho order 13336.69 paid by cash,13336.69,shopping,cash,,,english
jupiter se Haldirams ko 1446.42 ka bill,1446.42,food,upi,jupiter,jupiter,ocr_upi
47165 transferred for Groww via CRED.,47165,investment,upi,cred,,english
main home loan EMI ka 39498 de diya Slice se,39498,emi,upi,slice,slice,voice
cash se 1013.49 BookMyShow ko,1013.49,entertainment,cash,,,ocr_upi
Recharged Jio recharge for 1949 with card,1949,utilities,card,,,english
"Sneha ke liye book mangaayi, 4433.18 advance diya",4433.18,friends,unknown,,,hinglish
BHIM se Steam ko 2556 transfer for entertainment,2556,entertainment,upi,bhim,,hinglish
wifi bill ka bill pay kiya 4731 Fi se,4731,utilities,upi,fi,fi,hinglish
SpiceJet fare 11781 debited by Fi,11781,travel,upi,fi,fi,ocr_upi
bhim ke through H&M ko 1830 diya,1830,shopping,upi,bhim,,hinglish
Apollo Pharmacy bill settle 18905 by PayTM,18905,healthcare,upi,paytm,,ocr_upi
PharmEasy ka 17666.82 ka bill pay kiya phonepe ke through,17666.82,healthcare,upi,phonepe,,voice
Paid 11685 for Rapido ride with Mastercard.,11685,travel,card,,,english
UPI payment to coaching for 23703 using credit card.,23703,education,upi,cred,,ocr_upi
3784.84 Rapido ko de diye cash mein,3784.84,travel,cash,,,hinglish
Paid 23026 for online course on upGrad via PhonePe.,23026,education,upi,phonepe,,ocr_upi
"Rahul sent 6456 for the cab, received on Phone Pe",6456,friends,upi,phonepe,,english
Rapido ki app se 7572 ka ticket liya cred se,7572,travel,upi,cred,,hinglish
tuition ko 8447 transfer kiya debit card ke through.,8447,education,card,,,ocr_upi
Tata CLiQ transaction: 23362 via Niyo from ICICI Bank,23362,shopping,upi,niyo,icici,ocr_upi
books ka payment 43874 cash se kar diya,43874,education,cash,,,voice
"Bhai, bike loan EMI ka 19610 de diya cash se",19610,emi,cash,,,hinglish
"Bhai, electricity bill ka bill clear kar diya 2258 ka, PNB ke card se",2258,utilities,card,,pnb,hinglish
Cleared credit card EMI for 11436,11436,emi,upi,cred,,english
aaj exam fee ko 49316 bheja cred ke through,49316,education,upi,cred,,voice
Paid 2384 for this month's home loan EMI via Fi,2384,emi,upi,fi,fi,english
Paid 3710 to Jio recharge from using BHIM,3710,utilities,upi,bhim,,ocr_receipt
INOX ka 1035 CRED se cut gaya yaar,1035,entertainment,upi,cred,,hinglish
MakeMyTrip recharge 11082 from YES BANK account via BHIM,11082,travel,upi,bhim,yes bank,voice
Croma 1616 done through Visa,1616,shopping,card,,,english
26335.67 Ajio ko diya cash se,26335.67,shopping,cash,,,voice
Monthly home loan EMI of 20675 paid via credit card,20675,emi,upi,cred,,hinglish
"Myntra se 15867 ka maal aaya, Visa se pay kiya",15867,shopping,card,,,hinglish
Direct debit card se canteen ko 304 transfer kiya khane ka,304,food,card,,,hinglish
Paid 996 at JioCinema with Fi Money,996,entertainment,upi,fi,fi,english
"Priya se liya 3093.66 for cab share, Fi se",3093.66,friends,upi,fi,fi,hinglish
bhai ko tuition ke liye 49191.77 diya cash se,49191.77,education,cash,,,voice
Allen coaching online course 16346 via cash,16346,education,cash,,,ocr_receipt
lab test ke liye 24670 advance diya Phone Pe pe,24670,healthcare,upi,phonepe,,hinglish
checkup 16904 niyo,16904,healthcare,upi,niyo,niyo,ocr_receipt
sovereign gold bond pe 31100.78 lagaya yaar,31100.78,investment,unknown,,,hinglish
returned flatmate my share 5686 on Paytm,5686,friends,upi,paytm,,voice
Had to pay Netmeds 23072.68 using cash from Yes Bank.,23072.68,healthcare,cash,,yes bank,english
main 4189 doctor ko cash se de diya,4189,healthcare,cash,,,voice
1007.14 BookMyShow ki membership renew kardi card pe se,1007.14,entertainment,card,,,hinglish
checkup ko 5150.14 diya GPay se,5150.14,healthcare,upi,gpay,,hinglish
H&M purchase for 16642 using GPay,16642,shopping,upi,gpay,,ocr_upi
Zara se 7640 ka saman credit card se,7640,shopping,upi,cred,,ocr_receipt
Cab fare 7952 to Yatra.,7952,travel,unknown,,,english
5577 spent on Uber travel with Jupiter,5577,travel,upi,jupiter,jupiter,ocr_upi
mobile recharge payment 1557.53 BHIM,1557.53,utilities,upi,bhim,,english
Auto-debit for NPS 29146 from Union Bank,29146,investment,card,,union bank,ocr_upi
doctor ke paise 12916.56 Niyo se deduct hue,12916.56,healthcare,upi,niyo,niyo,hinglish
Apple Music 759 wala plan le liya credit card through Niyo,759,entertainment,upi,cred,niyo,voice
Biryani Blues 2447.13 ka bill clear via cash,2447.13,food,cash,,,english
Recharged checkup app with 18038.82 via Mastercard.,18038.82,healthcare,card,,,english
Petrol 6938.75 at Yatra.,6938.75,travel,unknown,,,english
"personal loan EMI due cleared, 22763 from credit card",22763,emi,upi,cred,,english
Transferred 13659 to my gold from HDFC.,13659,investment,unknown,,hdfc,english
Bought FD units worth 7552 with Slice.,7552,investment,upi,slice,slice,english
main 7923.65 doctor ko GPay se de diya,7923.65,healthcare,upi,gpay,,voice
"Karan se liya 8762 for cab share, PhonePe se",8762,friends,upi,phonepe,,hinglish
main bike loan EMI ka installment 5118 paytm se de diya,5118,emi,upi,paytm,,voice
IndiGo recharge 10270 from Fi Money account via cash,10270,travel,upi,fi,fi,voice
Set up 38138.40 bike loan EMI with credit card,38138.40,emi,upi,cred,,ocr_upi
Paid 27479 for coaching with CRED,27479,education,upi,cred,,ocr_receipt
mobile recharge bill 1235.78 paid with jupiter,1235.78,utilities,upi,jupiter,jupiter,ocr_receipt
gas bill payment 4459 cash,4459,utilities,cash,,,english
Shopped at Myntra for 1132,1132,shopping,unknown,,,english
Auto-payment for crypto of 34569 from .,34569,investment,unknown,,,english
4843 for medicines at dentist cash payment.,4843,healthcare,cash,,,english
Paid 1902.82 for mobile recharge through paytm,1902.82,utilities,upi,paytm,,english
Bewakoof se 5508 ka bill pay kiya BHIM se,5508,shopping,upi,bhim,,hinglish
"IRCTC flight booking 6421.14, paid by PayTM.",6421.14,travel,upi,paytm,,english
NPS auto debit of 11394 successful on gpay,11394,investment,upi,gpay,,ocr_upi
PVR mein 2737.75 ka payment paytm se,2737.75,entertainment,upi,paytm,,ocr_receipt
"2207 rupee Box8 ke liye nikle, cash use kiya",2207,food,cash,,,hinglish
INOX ka 580 Niyo se cut gaya yaar,580,entertainment,upi,niyo,niyo,hinglish
"Meesho ka order 18015 mein, paid by Mastercard",18015,shopping,card,,,hinglish
Netmeds ko 18661.32 diya BHIM se,18661.32,healthcare,upi,bhim,,hinglish
"brother ne 6911.54 maanga tha, wapas kiya CRED pe",6911.54,friends,upi,cred,,hinglish
bhai Neha ko cash diya 3448.05 wapas,3448.05,friends,cash,,,voice
"Ufff, Croma ne kat liya 4780, cash se payment",4780,shopping,cash,,,hinglish
Groww SIP of 12084 paid using cash,12084,investment,cash,,,ocr_upi
Blinkit bill paid 222.59 via CRED,222.59,food,upi,cred,,english
1116 transferred for wifi bill using gpay,1116,utilities,upi,gpay,fi,ocr_receipt
"378 debit hua Netflix ke liye, payment method cred",378,entertainment,upi,cred,,hinglish
UPI payment to Allen coaching for 17879 using BHIM.,17879,education,upi,bhim,,ocr_upi
water bill 2467 deducted by Union Bank for bill,2467,utilities,unknown,,union bank,voice
lab test ka bill 8657 Mastercard se,8657,healthcare,card,,,ocr_receipt
13020.23 paid to Apollo Pharmacy for checkup using jupiter,13020.23,healthcare,upi,jupiter,jupiter,ocr_upi
Just paid 20872 at Tata CLiQ,20872,shopping,unknown,,,english
Payment of 44513 to exam fee successful on cash.,44513,education,cash,,,ocr_upi
"Coffee on me, Ananya ko 1983 pay kiya",1983,friends,unknown,,,hinglish
28752 transferred for mutual fund SIP via jupiter.,28752,investment,upi,jupiter,jupiter,english
Tata CLiQ 9348 debit Jupiter RBL Bank,9348,shopping,upi,jupiter,jupiter,ocr_receipt
RedBus for 11039 using cash,11039,travel,cash,,,voice
37467.04 ki car loan EMI bhari Federal Bank ke through,37467.04,emi,unknown,,federal bank,hinglish
Karan ki shaadi ka gift 9393 cash se bheja,9393,friends,cash,,,hinglish
JioCinema monthly 1204 wala plan activate Fi se,1204,entertainment,upi,fi,fi,voice
Direct slice se KFC ko 449 transfer kiya khane ka,449,food,upi,slice,slice,hinglish
physio ke liye 5058 pay kiya cash se,5058,healthcare,cash,,,hinglish
"Paid home loan EMI, amount 5603.68 via Visa",5603.68,emi,card,,,ocr_upi
Amazon ka bill 1435 paid by Jupiter,1435,shopping,upi,jupiter,jupiter,voice
EMI payment of 13771 done with Visa,13771,emi,card,,,english
"Books ke liye 49928.63 ka kharcha, cash se",49928.63,education,cash,,,hinglish
H&M se 16230.16 ka bill pay kiya debit card se,16230.16,shopping,card,,,hinglish
"SpiceJet me 1285 pay kiya, mode Paytm.",1285,travel,upi,paytm,,english
1800 paid for broadband through RBL account on jupiter,1800,utilities,upi,jupiter,jupiter,ocr_receipt
gas bill ka bill 513.96 diya,513.96,utilities,unknown,,,voice
1563 gone for FirstCry shopping,1563,shopping,upi,fi,fi,english
bhai se 19300 liya for physio phir cash diya,19300,healthcare,cash,,,voice
Spent 6887.30 on auto from RBL Bank,6887.30,travel,unknown,,rbl,ocr_receipt
Bill payment for Jio recharge of 4491 via PayTM,4491,utilities,upi,paytm,,ocr_upi
Direct cash se food court ko 1753 transfer kiya khane ka,1753,food,cash,,,hinglish
Had to pay dentist 1189 using niyo from .,1189,healthcare,upi,niyo,niyo,english
JioMart ko 1204.69 diya phonepe se,1204.69,food,upi,phonepe,,hinglish
Cash on delivery for Reliance Digital order 16299,16299,shopping,cash,,,ocr_receipt
Spent 1289 on food from Zomato with cash,1289,food,cash,,,english
Paid 24758 for coaching with Google Pay,24758,education,upi,gpay,,ocr_receipt
JioCinema membership renewal 2050 via debit card,2050,entertainment,card,,,english
paid 5564.45 for petrol pump via paytm upi,5564.45,travel,upi,paytm,,voice
Dentist visit 10834 done through bhim.,10834,healthcare,upi,bhim,,english
1733.32 debited for JioCinema by credit card,1733.32,entertainment,upi,cred,,ocr_upi
mobile recharge ke liye 2877 paytm kara,2877,utilities,upi,paytm,,voice
roommate ko 6778.41 udhaar diya jupiter se,6778.41,friends,upi,jupiter,jupiter,hinglish
aaj FD ka SIP 4222 pay kiya debit card se,4222,investment,card,,,voice
lab test ke liye 2403.56 advance diya cash pe,2403.56,healthcare,cash,,,hinglish
exam fee course 25022 by Paytm,25022,education,upi,paytm,,english
Travel expense 2831.50 for Indian Oil using cash.,2831.50,travel,cash,,,english
1790.33 udemy course liya Niyo se,1790.33,education,upi,niyo,niyo,voice
Netflix movie tickets 2319 gpay,2319,entertainment,upi,gpay,,english
recurring deposit ke liye 13398.65 invest kiya bhai,13398.65,investment,unknown,,,hinglish
upGrad course ki fees 24372 transfer ki Kotak se,24372,education,unknown,,kotak,hinglish
7400 IndiGo driver ko cash diya,7400,travel,cash,,,hinglish
MakeMyTrip recharge of 1898 using cred.,1898,travel,upi,cred,,english
4695 ka maintenance payment done via BHIM,4695,utilities,upi,bhim,,hinglish
"13347 IRCTC ko diya for booking, paid via gpay",13347,travel,upi,gpay,,hinglish
Mastercard use karke bike loan EMI ka 21367.15 dedo,21367.15,emi,card,,,hinglish
eye clinic ke paise 5546 card se deduct hue,5546,healthcare,card,,,hinglish
8836 sent to Rahul for weekend plan expenses using bhim,8836,friends,upi,bhim,,english
Monthly Groww auto-debit of 23730.38 via jupiter.,23730.38,investment,upi,jupiter,jupiter,english
Sent 12491 for HP petrol via Niyo from Union Bank.,12491,travel,upi,niyo,union bank,english
upGrad ke liye 43919 ka payment Fi se kiya.,43919,education,upi,fi,fi,ocr_upi
"Priya paid me back 2319 for the concert, got it in ICICI via Fi",2319,friends,upi,fi,icici,english
main ne INOX ke liye 2272 spend kiye BHIM se,2272,entertainment,upi,bhim,,voice
mobile recharge payment 3103 Jupiter,3103,utilities,upi,jupiter,jupiter,english
25125 for bike loan EMI paid from YES BANK,25125,emi,unknown,,yes bank,hinglish
"Went to INOX, spent 911, paid by Visa",911,entertainment,card,,,english
Mastercard ke through Croma ko 5693.48 diya,5693.48,shopping,card,,,hinglish
Hotstar recharge 823 YES BANK niyo,823,entertainment,upi,niyo,yes bank,ocr_upi
"Books ke liye 15166 ka kharcha, cash se",15166,education,cash,,,hinglish
"Dinner bill split with Rahul, my share 272 on Jupiter",272,friends,upi,jupiter,jupiter,english
exam fee material 46815 through Fi Money,46815,education,upi,fi,fi,english
Paytm ke through Amazon ko 5674.49 diya,5674.49,shopping,upi,paytm,,hinglish
cafe pe 664.27 ka bill CRED kiya,664.27,food,upi,cred,,hinglish
"HP petrol me 4340 pay kiya, mode Visa.",4340,travel,card,,,english
tuition 44880.16 paid by cash,44880.16,education,cash,,,ocr_receipt
upGrad course fee 33668 transferred via Slice,33668,education,upi,slice,slice,voice
"Ajio shopping, 15234 by Paytm",15234,shopping,upi,paytm,,english
main 338 water bill ka bill bhara,338,utilities,unknown,,,voice
dentist ke paise 5240 phonepe se deduct hue,5240,healthcare,upi,phonepe,,hinglish
lab test ke liye 17758 advance diya jupiter pe,17758,healthcare,upi,jupiter,jupiter,hinglish
bhai ne bataya Groww mein 40196.20 lagaye hai gpay se,40196.20,investment,upi,gpay,,voice
i bought from Lenskart for 22630 with slice,22630,shopping,upi,slice,slice,voice
Apple Music ke liye 1440 ka recharge from Canara Bank with Niyo,1440,entertainment,upi,niyo,canara,voice
Neha paid back 409 via bhim,409,friends,upi,bhim,,ocr_receipt
cash used for upGrad 22032,22032,education,cash,,,english
Education fee 41485 paid to school fees using jupiter from .,41485,education,upi,jupiter,jupiter,ocr_upi
niyo use karke personal loan EMI ka 34207 dedo,34207,emi,upi,niyo,niyo,hinglish
"Sneha ne 4353.59 maanga tha, wapas kiya cash pe",4353.59,friends,cash,,,hinglish
"Went to Hotstar, spent 1533, paid by cash",1533,entertainment,cash,,,english
Booked RedBus ticket for 14937 via card,14937,travel,card,,,ocr_upi
electronics store order 20882.95 paid by CRED,20882.95,shopping,upi,cred,,english
DTH recharge payment 1898 cash,1898,utilities,cash,,,english
