text,amount,category,payment_method,location,notes
Fixed deposit investment INR 33976,33976,investment,cash,,
11918 rs. laga ola cab me cash se diye,11918,travel,cash,,
ola cab ka kiraya 12106 rupaiye die cash se,12106,travel,cash,,
loan ka bike loan emi 9805 rupaiye cash se pay kia,9805,emi,cash,,
car loan emi ki EMI 38420 rupay upi se bharaa,38420,emi,upi,,
aaj internet recharge ka 1840 rupay ka bill card se bhra,1840,utilities,card,,
22317 rupaye diye exam fee ke liye card se,22317,education,card,,
aaj gas bill payment ka 5366 rupaiye ka bill card se bhara,5366,utilities,card,,
Electronics shopping INR 13334,13334,shopping,upi,,
48851 rs. diy college fees payment ke liye cash se,48851,education,cash,,
43683 rupaye ka credit card emi installment card se diy,43683,emi,card,,
21924 rs. diy college fees payment ke liye cash se,21924,education,cash,,
aaj ppf contribution me 45976 rupaye lagaye card se,45976,investment,card,,
28620 rupay laga ola cab me cash se die,28620,travel,cash,,
10757 rupay lgaa hotel booking me upi se diyee,10757,travel,upi,,
35192 rs stock purchase me daale cash se,35192,investment,cash,,
Train ticket IRCTC INR 9510,9510,travel,cash,,
Exam fee INR 32798,32798,education,upi,,
hotel booking ki ticket 18691 rupye me book kya card se,18691,travel,card,,
aaj internet recharge ka 30520 rupye ka bill upi se bharaa,30520,utilities,upi,,
Internet recharge INR 29591,29591,utilities,upi,,
fixed deposit investment me 24075 rs. invest kya card se,24075,investment,card,,
mobile recharge ka bill 15151 rupaye card se bhra,15151,utilities,card,,
hotel booking ki ticket 24174 rupaiye me book kya upi se,24174,travel,upi,,
Medical test charges INR 1640,1640,healthcare,upi,,
Zomato dinner INR 9334,9334,food,cash,,
Messy outlier tx ccard,99999999,misc,bitcoin,,
water bill recharge kiya 25603 rupay cash se,25603,utilities,cash,,
12220 rs laga ola cab me cash se diy,12220,travel,cash,,
40472 rupye diye exam fee ke liye upi se,40472,education,upi,,
20592 rupay diyee college fees payment ke liye cash se,20592,education,cash,,
hospital bill me 45060 rupye kharch hua card se die,45060,healthcare,card,,
aaj stock purchase me 863 rupye lagaye upi se,863,investment,upi,,
Medical test charges INR 28567,28567,healthcare,upi,,
restaurant bill ka khana 47710 rupay me aaya card se diyee,47710,food,card,,
Doctor consultation INR 17462,17462,healthcare,cash,,
college fees payment ki fees 29249 rupaye card se bhra,29249,education,card,,
car loan emi EMI 38908 rupye kat gaye cash se,38908,emi,cash,,
aaj crypto investment me 39986 rs lagaye upi se,39986,investment,upi,,
15823 rupaye ka water bill bill pay kiyaa upi se,15823,utilities,upi,,
16543 rupaiye ka order die clothing store bill pe upi se,16543,shopping,upi,,
Amazon purchase INR 41134,41134,shopping,cash,,
Exam fee INR 14719,14719,education,upi,,
bike loan emi ki EMI 22440 rupaye card se bhra,22440,emi,card,,
doctor consultation me 26612 rupaye karcha hua card se die,26612,healthcare,card,,
Credit card EMI INR 31518,31518,emi,cash,,
Home loan EMI INR 10809,10809,emi,card,,
aaj mobile recharge ka 19748 rs ka bill upi se bharaa,19748,utilities,upi,,
Amazon purchase INR 37279,37279,shopping,cash,,
4662 rs ka mobile recharge bill pay kya upi se,4662,utilities,upi,,
aaj ola cab liyaa 9983 rupaye card se pay kia,9983,travel,card,,
loan ka home loan emi 5257 rupay upi se pay kiya,5257,emi,upi,,
20235 rs ka electricity bill payment bill pay kia upi se,20235,utilities,upi,,
Flipkart order INR 42867,42867,shopping,cash,,
Food court payment INR 847,847,food,upi,,
31421 rupaiye karcha kiya movie ticket booking pe cash se,31421,entertainment,cash,,
credit card emi ki EMI 29705 rupaye card se bharaa,29705,emi,card,,
Messy outlier tx ccard,NaN,1234,ccard,NY,
26497 rupay lga uber ride me card se diy,26497,travel,card,,
Clothing store bill INR 12880,12880,shopping,card,,
doctor consultation pe 23984 rupaiye khrcha hui davai pe cash se,23984,healthcare,cash,,
18454 rupaiye ka order diye electronics shopping pe cash se,18454,shopping,cash,,
car loan emi EMI 44877 rs. kat gaye upi se,44877,emi,upi,,
Flipkart order INR 44176,44176,shopping,card,,
Library fee INR 26911,26911,education,upi,,
doctor ke yahan 45616 rs laga card se diyee,45616,healthcare,card,,
Doctor consultation INR 26526,26526,healthcare,upi,,
24266 rs. ka home loan emi installment cash se die,24266,emi,cash,,
ola cab ki ticket 12106 rupay me book kia cash se,12106,travel,cash,,
24086 rupaiye ka personal loan installment installment cash se die,24086,emi,cash,,
doctor ke yahan 41264 rupay lgaa card se diye,41264,healthcare,card,,
null,NULL,1234,paypal,NULL,
Restaurant bill INR 36124,36124,food,card,,
40444 rupye mutual fund sip me daale cash se,40444,investment,cash,,
Game purchase INR 13458,13458,entertainment,cash,,
Zomato dinner INR 15780,15780,food,card,,
Train ticket IRCTC INR 39359,39359,travel,card,,
Online shopping payment INR 4771,4771,shopping,cash,,
Crypto investment INR 2409,2409,investment,cash,,
Electricity bill payment INR 20235,20235,utilities,upi,,
Amazon purchase INR 32457,32457,shopping,upi,,
aaj ppf contribution me 1405 rupaiye lagaye card se,1405,investment,card,,
train ticket irctc ki ticket 34000 rs. me book kya cash se,34000,travel,cash,,
,,error,ccard,,
aaj stock purchase me 43568 rs. lagaye upi se,43568,investment,upi,,
library fee ki fees 27216 rupay upi se bharra,27216,education,upi,,
credit card emi EMI 13363 rupay kat gaye upi se,13363,emi,upi,,
Personal loan installment INR 13688,13688,emi,card,,
32630 rupaiye karcha kya concert ticket pe card se,32630,entertainment,card,,
lunch at hotel me 784 rupaiye ka khana khaaya cash se,784,food,cash,,
Flipkart order INR 21860,21860,shopping,card,,
doctor ke yahan 25038 rupaye lgaa upi se diyee,25038,healthcare,upi,,
online online shopping payment se 3536 ka saman lia upi se pay kiya,3536,shopping,upi,,
College fees payment INR 20625,20625,education,card,,
31280 rupay ka medical test charges bill aaya card se pay kia,31280,healthcare,card,,
Personal loan installment INR 33184,33184,emi,cash,,
online flipkart order se 44176 ka saman lya card se pay kya,44176,shopping,card,,
Swiggy order INR 46783,46783,food,cash,,
game purchase ka subscription 13967 rupaye cash se renew kya,13967,entertainment,cash,,
Gas bill payment INR 5366,5366,utilities,card,,
online course subscription ka course 19262 rupaye me liya card se pay kya,19262,education,card,,
16538 rupye kharcha kiya netflix subscription pe upi se,16538,entertainment,upi,,
doctor consultation me 40227 rupaiye kharch hua upi se die,40227,healthcare,upi,,
Doctor consultation INR 2667,2667,healthcare,cash,,
15034 rupaiye laga uber ride me card se die,15034,travel,card,,
Clothing store bill INR 49483,49483,shopping,cash,,
library fee ka course 36137 rs me liya card se pay kia,36137,education,card,,
Electricity bill payment INR 2602,2602,utilities,card,,
netflix subscription dekha 40589 rs laga cash se diyee,40589,entertainment,cash,,
concert ticket dekha 14975 rupaiye lga card se diy,14975,entertainment,card,,
!@#$%^&*(),99999999,shopping_err,csh,,
aaj mobile recharge ka 36285 rupaiye ka bill cash se bharra,36285,utilities,cash,,
Hospital bill INR 45060,45060,healthcare,card,,
mobile recharge recharge kya 31674 rs. cash se,31674,utilities,cash,,
online course subscription ki fees 22548 rupaiye upi se bharaa,22548,education,upi,,
Game purchase INR 19731,19731,entertainment,card,,
restaurant bill me 47710 rupye ka khana khaaya card se,47710,food,card,,
Netflix subscription INR 34435,34435,entertainment,upi,,
Messy outlier tx 123,NULL,1234,UPIID123,,
Swiggy order INR 24784,24784,food,card,,
14975 rupye kharcha kiyaa concert ticket pe card se,14975,entertainment,card,,
home loan emi EMI 44640 rupaiye kat gaye upi se,44640,emi,upi,,
Messy outlier tx ,"1,000",error,unknown,,
fixed deposit investment ka SIP 28570 rupay upi se bharaa,28570,investment,upi,,
43265 rupay ka order diyee electronics shopping pe upi se,43265,shopping,upi,,
Zomato dinner INR 43277,43277,food,cash,,
Uber ride INR 15034,15034,travel,card,,
personal loan installment EMI 48231 rs. kat gaye upi se,48231,emi,upi,,
mutual fund sip me 29848 rs. invest kiyaa upi se,29848,investment,upi,,
food court payment me 3878 rupay ka khana khaya card se,3878,food,card,,
food court payment me 7932 rupay ka khana khya cash se,7932,food,cash,,
pizza delivery me 35963 rs ka khana khayaa upi se,35963,food,upi,,
Online course subscription INR 44130,44130,education,cash,,
40358 rupay ka credit card emi installment cash se die,40358,emi,cash,,
Stock purchase INR 9072,9072,investment,upi,,
padhai ke liye library fee pe 18561 rupye kharchaa kya upi se,18561,education,upi,,
Hospital bill INR 31995,31995,healthcare,upi,,
Electronics shopping INR 22046,22046,shopping,card,,
netflix subscription ka subscription 44887 rupye cash se renew kia,44887,entertainment,cash,,
aaj gas bill payment ka 43655 rs ka bill upi se bharra,43655,utilities,upi,,
Online course subscription INR 26545,26545,education,upi,,
Exam fee INR 40472,40472,education,upi,,
internet recharge recharge kia 45866 rupay upi se,45866,utilities,upi,,
Electricity bill payment INR 26745,26745,utilities,upi,,
online course subscription ka course 39601 rupaiye me lia card se pay kiyaa,39601,education,card,,
Restaurant bill INR 3891,3891,food,cash,,
Hospital bill INR 32193,32193,healthcare,card,,
Netflix subscription INR 16459,16459,entertainment,card,,
car loan emi ki EMI 14490 rupaye upi se bharaa,14490,emi,upi,,
12488 rupaye karcha kiyaa swiggy order pe upi se,12488,food,upi,,
Flight ticket booking INR 16186,16186,travel,upi,,
Medical test charges INR 37180,37180,healthcare,upi,,
Netflix subscription INR 40589,40589,entertainment,cash,,
Movie ticket booking INR 42375,42375,entertainment,card,,
gas bill payment recharge kya 229 rs card se,229,utilities,card,,
Online course subscription INR 49632,49632,education,card,,
drop table users;,,shopping_err,123,,
mobile recharge recharge kya 41014 rs upi se,41014,utilities,upi,,
stock purchase me 21141 rupye invest kiya cash se,21141,investment,cash,,
Online course subscription INR 27299,27299,education,cash,,
Ola cab INR 12308,12308,travel,cash,,
College fees payment INR 18694,18694,education,card,,
4831 rupye fixed deposit investment me daale upi se,4831,investment,upi,,
Pharmacy medicine purchase INR 22644,22644,healthcare,cash,,
null,-100,1234,unknown,,EDA test row
aaj mobile recharge ka 47207 rupye ka bill card se bhara,47207,utilities,card,,
hospital bill me 39512 rs kharch hua upi se diyee,39512,healthcare,upi,,
Messy outlier tx ,NaN,,123,,
doctor ke yahan 6863 rupaiye lga cash se die,6863,healthcare,cash,,
Messy outlier tx UPIID123,0,unknown,,NaN,
Pizza delivery INR 13580,13580,food,cash,,
40197 rupay ppf contribution me daale upi se,40197,investment,upi,,
Water bill INR 19958,19958,utilities,cash,,
Bike loan EMI INR 21129,21129,emi,card,,
Cafe coffee INR 20997,20997,food,card,,
personal loan installment ki EMI 49895 rupye cash se bhara,49895,emi,cash,,
online course subscription ki fees 49632 rupay card se bhara,49632,education,card,,
Gas bill payment INR 229,229,utilities,card,,
Messy outlier tx unknown,0,unknown,unknown,,
Movie ticket booking INR 14999,14999,entertainment,upi,,
College fees payment INR 29249,29249,education,card,,
Concert ticket INR 1632,1632,entertainment,card,,
movie ticket booking ka subscription 7731 rs card se renew kiyaa,7731,entertainment,card,,
Movie ticket booking INR 6585,6585,entertainment,cash,,
movie ticket booking ka subscription 774 rupay cash se renew kiyaa,774,entertainment,cash,,
uber ride ka kiraya 42573 rs diyee cash se,42573,travel,cash,,
Pizza delivery INR 15700,15700,food,upi,,
Credit card EMI INR 33964,33964,emi,upi,,
exam fee ka course 39380 rupye me lia upi se pay kiya,39380,education,upi,,
Credit card EMI INR 38744,38744,emi,cash,,
20444 rs. ka home loan emi installment cash se diyee,20444,emi,cash,,
Food court payment INR 3710,3710,food,upi,,
Gas bill payment INR 36250,36250,utilities,upi,,
48547 rs. ka personal loan installment installment upi se die,48547,emi,upi,,
online course subscription ki fees 46594 rupaye upi se bhra,46594,education,upi,,
library fee ki fees 49393 rupaiye card se bhara,49393,education,card,,
Water bill INR 42483,42483,utilities,cash,,
847 rs. khrcha kiya food court payment pe upi se,847,food,upi,,
Medical test charges INR 1311,1311,healthcare,upi,,
aaj mutual fund sip me 41835 rs. lagaye cash se,41835,investment,cash,,
1407 rupye ka order diye online shopping payment pe upi se,1407,shopping,upi,,
online clothing store bill se 26714 ka saman liya cash se pay kiya,26714,shopping,cash,,
internet recharge ka bill 29591 rupay upi se bhra,29591,utilities,upi,,
22344 rupaye ka electricity bill payment bill pay kia cash se,22344,utilities,cash,,
PPF contribution INR 39729,39729,investment,cash,,
exam fee ka course 40472 rupaiye me lya upi se pay kiyaa,40472,education,upi,,
38594 rupye laga flight ticket booking me card se diy,38594,travel,card,,
14490 rupaye ka car loan emi installment upi se diyee,14490,emi,upi,,
6853 rupye kharchaa kya food court payment pe card se,6853,food,card,,
3218 rupye ka car loan emi installment card se diyee,3218,emi,card,,
Exam fee INR 22317,22317,education,card,,
Bike loan EMI INR 5913,5913,emi,card,,
credit card emi ki EMI 16906 rupay upi se bharra,16906,emi,upi,,
exam fee ki fees 8233 rupay card se bhra,8233,education,card,,
Ola cab INR 26683,26683,travel,card,,
aaj fixed deposit investment me 15181 rupay lagaye cash se,15181,investment,cash,,
35993 rupay ka gas bill payment bill pay kia upi se,35993,utilities,upi,,
21941 rupaye diyee library fee ke liye upi se,21941,education,upi,,
swiggy order me 19903 rs. ka khana khayaa upi se,19903,food,upi,,
Bike loan EMI INR 49497,49497,emi,upi,,
42483 rupay ka water bill bill pay kya cash se,42483,utilities,cash,,
Crypto investment INR 39704,39704,investment,card,,
Clothing store bill INR 17322,17322,shopping,card,,
9760 rupaiye diye exam fee ke liye card se,9760,education,card,,
amazon purchase se 19936 rupaiye ka shopping kiyaa upi se,19936,shopping,upi,,
online flipkart order se 43137 ka saman liya card se pay kiya,43137,shopping,card,,
Messy outlier tx ccard,NaN,blabla,,123,EDA test row
Hotel booking INR 20442,20442,travel,card,,
Mobile recharge INR 5785,5785,utilities,cash,,
online flipkart order se 1411 ka saman liyaa card se pay kiyaa,1411,shopping,card,,
Flight ticket booking INR 38594,38594,travel,card,,
24562 rs. lagaa flight ticket booking me card se diyee,24562,travel,card,,
Messy outlier tx csh,five hundred,1234,paypal,,
aaj ppf contribution me 36583 rs. lagaye upi se,36583,investment,upi,,
drop table users;,-5000,misc,UPIID123,123,
exam fee ka course 13464 rupaiye me liyaa card se pay kiyaa,13464,education,card,,
internet recharge ka bill 29529 rupaiye card se bhara,29529,utilities,card,,
aaj zomato dinner se khana order kya 9587 rs card se diyee,9587,food,card,,
netflix subscription ka ticket 26178 rupay me lia cash se,26178,entertainment,cash,,
PPF contribution INR 2828,2828,investment,cash,,
Game purchase INR 18259,18259,entertainment,upi,,
Credit card EMI INR 32447,32447,emi,card,,
Netflix subscription INR 5045,5045,entertainment,card,,
24165 rupye ka gas bill payment bill pay kiya upi se,24165,utilities,upi,,
Movie ticket booking INR 7731,7731,entertainment,card,,
Online shopping payment INR 23220,23220,shopping,upi,,
bike loan emi ki EMI 22161 rupaiye card se bharra,22161,emi,card,,
Doctor consultation INR 18296,18296,healthcare,card,,
Mobile recharge INR 35489,35489,utilities,cash,,
online online shopping payment se 45940 ka saman lia upi se pay kiyaa,45940,shopping,upi,,
online shopping payment pe shopping kia 34818 rs. kharcha upi se,34818,shopping,upi,,
Online shopping payment INR 43520,43520,shopping,upi,,
pizza delivery me 46891 rupaye ka khana khaaya cash se,46891,food,cash,,
pharmacy medicine purchase pe 2701 rupaiye khrcha hui davai pe upi se,2701,healthcare,upi,,
cafe coffee ka khana 31001 rupye me aaya upi se die,31001,food,upi,,
amazon purchase pe shopping kya 40704 rupaiye khrcha upi se,40704,shopping,upi,,
aaj mutual fund sip me 29688 rupye lagaye card se,29688,investment,card,,
netflix subscription ka ticket 41242 rupaiye me liyaa cash se,41242,entertainment,cash,,
electronics shopping se 16158 rs. ka shopping kiya card se,16158,shopping,card,,
Library fee INR 30612,30612,education,card,,
aaj fixed deposit investment me 9520 rs. lagaye card se,9520,investment,card,,
Zomato dinner INR 6852,6852,food,card,,
Medical test charges INR 23876,23876,healthcare,cash,,
Messy outlier tx paypal,-100,error,paypal,,
Bus ticket INR 22422,22422,travel,cash,,
Online shopping payment INR 37238,37238,shopping,upi,,
"swiggy order pe 24784 ka bill tha, card se pay kiya",24784,food,card,,
college fees payment ki fees 28920 rupaye upi se bharaa,28920,education,upi,,
padhai ke liye library fee pe 11055 rs. karcha kiyaa upi se,11055,education,upi,,
25505 rupye ka mobile recharge bill pay kia card se,25505,utilities,card,,
home loan emi EMI 20444 rupye kat gaye cash se,20444,emi,cash,,
Messy outlier tx UPIID123,"1,000",unknown,bitcoin,,
27442 rs ka order diy electronics shopping pe upi se,27442,shopping,upi,,
Electronics shopping INR 8213,8213,shopping,upi,,
loan ka car loan emi 6265 rs cash se pay kya,6265,emi,cash,,
Cafe coffee INR 24955,24955,food,cash,,
1614 rupaye ka order diy clothing store bill pe cash se,1614,shopping,cash,,
Bus ticket INR 20930,20930,travel,cash,,
Library fee INR 27684,27684,education,card,,
Credit card EMI INR 6411,6411,emi,card,,
stock purchase ka SIP 23014 rupaiye upi se bhra,23014,investment,upi,,
cafe coffee ka khana 6886 rupaye me aaya cash se diye,6886,food,cash,,
Internet recharge INR 38381,38381,utilities,upi,,
Online course subscription INR 15940,15940,education,card,,
amazon purchase se 49922 rupay ka shopping kiyaa card se,49922,shopping,card,,
Crypto investment INR 43862,43862,investment,upi,,
pharmacy medicine purchase pe 32797 rs karcha hui davai pe cash se,32797,healthcare,cash,,
gas bill payment ka bill 25781 rupaye cash se bhara,25781,utilities,cash,,
Messy outlier tx UPIID123,five hundred,error,unknown,,
netflix subscription dekha 27752 rs lga cash se diye,27752,entertainment,cash,,
drop table users;,0,error,bitcoin,,
Messy outlier tx bitcoin,five hundred,error,123,123,
aaj gas bill payment ka 25781 rupaye ka bill cash se bhra,25781,utilities,cash,,
27299 rs. diyee online course subscription ke liye cash se,27299,education,cash,,
Clothing store bill INR 26714,26714,shopping,cash,,
19939 rupye diye exam fee ke liye card se,19939,education,card,,
car loan emi EMI 26884 rupaiye kat gaye cash se,26884,emi,cash,,
doctor ke yahan 34356 rupay lgaa card se die,34356,healthcare,card,,
game purchase ka subscription 19731 rs card se renew kya,19731,entertainment,card,,
Doctor consultation INR 9473,9473,healthcare,card,,
Swiggy order INR 19903,19903,food,upi,,
hospital bill me 9625 rs. khrcha hua card se diye,9625,healthcare,card,,
24591 rupaye karcha kya movie ticket booking pe upi se,24591,entertainment,upi,,
Personal loan installment INR 49895,49895,emi,cash,,
Flipkart order INR 42220,42220,shopping,card,,
Credit card EMI INR 13363,13363,emi,upi,,
3891 rs kharcha kia restaurant bill pe cash se,3891,food,cash,,
College fees payment INR 20592,20592,education,cash,,
aaj ola cab liyaa 34453 rupaye cash se pay kiyaa,34453,travel,cash,,
game purchase dekha 9502 rupye lagaa card se diyee,9502,entertainment,card,,
Car loan EMI INR 27259,27259,emi,cash,,
Ola cab INR 24520,24520,travel,card,,
45916 rs. kharch kya game purchase pe upi se,45916,entertainment,upi,,
37647 rs. kharchaa kya movie ticket booking pe card se,37647,entertainment,card,,
Mutual fund SIP INR 21494,21494,investment,cash,,
Messy outlier tx bitcoin,-5000,,UPIID123,,
29688 rs. mutual fund sip me daale card se,29688,investment,card,,
movie ticket booking ka subscription 2428 rupye upi se renew kiyaa,2428,entertainment,upi,,
movie ticket booking dekha 31421 rupaiye lgaa cash se diyee,31421,entertainment,cash,,
mutual fund sip me 40444 rupaiye invest kia cash se,40444,investment,cash,,
Hotel booking INR 24174,24174,travel,upi,,
7731 rs. kharcha kia movie ticket booking pe card se,7731,entertainment,card,,
college fees payment ki fees 21794 rupaye card se bharra,21794,education,card,,
Fixed deposit investment INR 20093,20093,investment,upi,,
Stock purchase INR 43568,43568,investment,upi,,
40894 rs. lagaa flight ticket booking me upi se die,40894,travel,upi,,
Swiggy order INR 3507,3507,food,card,,
loan ka personal loan installment 35959 rupay cash se pay kiya,35959,emi,cash,,
Zomato dinner INR 5894,5894,food,cash,,
Ola cab INR 18152,18152,travel,card,,
ppf contribution ka SIP 9988 rupay upi se bhara,9988,investment,upi,,
game purchase ka subscription 47916 rupye cash se renew kia,47916,entertainment,cash,,
Uber ride INR 10685,10685,travel,upi,,
Exam fee INR 27378,27378,education,upi,,
College fees payment INR 27700,27700,education,card,,
concert ticket ka subscription 22404 rs. card se renew kiyaa,22404,entertainment,card,,
NaN,99999999,unknown,csh,Unknown,
6702 rs. lgaa uber ride me cash se die,6702,travel,cash,,
crypto investment me 32700 rs invest kya card se,32700,investment,card,,
pharmacy medicine purchase me 17345 rupay kharcha hua card se die,17345,healthcare,card,,
20572 rs ka medical test charges bill aaya upi se pay kia,20572,healthcare,upi,,
1506 rupye stock purchase me daale upi se,1506,investment,upi,,
Mobile recharge INR 36946,36946,utilities,card,,
bike loan emi EMI 14705 rupay kat gaye upi se,14705,emi,upi,,
mobile recharge ka bill 35323 rupaye cash se bhra,35323,utilities,cash,,
exam fee ka course 35334 rs. me liyaa card se pay kiyaa,35334,education,card,,
personal loan installment EMI 48892 rupaiye kat gaye card se,48892,emi,card,,
doctor consultation pe 17396 rupaiye kharchaa hui davai pe card se,17396,healthcare,card,,
Online shopping payment INR 35868,35868,shopping,upi,,
doctor ke yahan 2679 rs lga cash se diye,2679,healthcare,cash,,
Concert ticket INR 8400,8400,entertainment,upi,,
aaj water bill ka 39239 rupye ka bill cash se bharaa,39239,utilities,cash,,
Flight ticket booking INR 46319,46319,travel,cash,,
Messy outlier tx unknown,-5000,misc,csh,,
cafe coffee ka khana 27158 rs me aaya upi se die,27158,food,upi,,
aaj ola cab liya 39480 rupye cash se pay kia,39480,travel,cash,,
clothing store bill se 36505 rupay ka shopping kya upi se,36505,shopping,upi,,
Doctor consultation INR 33024,33024,healthcare,upi,,
